cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
11049,6581528,"ASHLEY, ROBERT",WV,HOUSE,11,ASHLEY INSURANCE AGENCY,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931370-WV-ASHLEY-ROBERT-G-BOB
11050,21776787,"AZINGER, MICHAEL",WV,HOUSE,10,AZINGER GROUP,HOME BUILDERS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931371-WV-AZINGER-MICHAEL-THOMAS-MIKE
11051,6486798,"BATES, MICK",WV,HOUSE,30,PARADOX LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931372-WV-BATES-MICK
11052,6486798,"BATES, MICK",WV,HOUSE,30,PRAXIS CORP.,HEALTH PROFESSIONALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931372-WV-BATES-MICK
11053,13008155,"BEACH, ROBERT D. (BOB)",WV,SENATE,13,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931373-WV-BEACH-ROBERT-D-BOB
11054,6581554,"BLAIR, CRAIG",WV,SENATE,15,SUNSET WATER INC. DBA SUNSET WATER SERVICES,FOOD PROCESSING & SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931374-WV-BLAIR-CRAIG
11055,21776896,"BLAIR, SAIRA",WV,HOUSE,59,THE VINTAGE ROOM,FOOD & BEVERAGE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931375-WV-BLAIR-SAIRA
11056,6385425,"BOGGS, BRENT",WV,HOUSE,34,BROTHERHOOD OF LOC. ENGINEERS,TRANSPORTATION UNIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931376-WV-BOGGS-BRENT
11057,6385425,"BOGGS, BRENT",WV,HOUSE,34,CSX TRANSPORTATION,RAILROADS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931376-WV-BOGGS-BRENT
11058,6651549,"BOLEY, DONNA",WV,SENATE,3,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931377-WV-BOLEY-DONNA
11059,6700276,"BORDER SHEPPARD, ANNA",WV,HOUSE,9,EASTWOOD INVESTMENT CO.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931378-WV-BORDER-ANNA
11060,28451169,"BOSO, GREGORY",WV,SENATE,11,BOSO AND BOSO INC.,CONSTRUCTION SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931379-WV-BOSO-GREGORY-LEE
11061,28451169,"BOSO, GREGORY",WV,SENATE,11,CITY OF SUMMERSVILLE FIRE DEPARTMENT,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931379-WV-BOSO-GREGORY-LEE
11062,28451169,"BOSO, GREGORY",WV,SENATE,11,G.L. BOSO & ASSOCIATES,CONSTRUCTION SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931379-WV-BOSO-GREGORY-LEE
11063,6700968,"BUTLER, JIM",WV,HOUSE,14,CHERRY EXCAVATION LLC,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931380-WV-BUTLER-JIM
11064,6700968,"BUTLER, JIM",WV,HOUSE,14,LIBERTY ENTERPRISES LLC DBA MASON COUNTY TAXED ENOUGH ALREADY,CONSERVATIVE POLICY ORGANIZATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931380-WV-BUTLER-JIM
11065,21776838,"BYRD, ANDREW",WV,HOUSE,35,B+P PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931382-WV-BYRD-ANDREW-D
11066,21776838,"BYRD, ANDREW",WV,HOUSE,35,WARNER LAW OFFICES PLCC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931382-WV-BYRD-ANDREW-D
11067,6700837,"CADLE, SCOTT",WV,HOUSE,13,SCOTT CADLE TRUCKING,TRUCKING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931383-WV-CADLE-SCOTT
11068,6700837,"CADLE, SCOTT",WV,HOUSE,13,TRYON TRUCKING,TRUCKING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931383-WV-CADLE-SCOTT
11069,6500389,"CAMPBELL, DENISE",WV,HOUSE,43,ALDERSON BROADDUS UNIVERSITY,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931385-WV-CAMPBELL-DENISE-L
11070,6500389,"CAMPBELL, DENISE",WV,HOUSE,43,BARBOUR CO. HEALTH DEPT.,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931385-WV-CAMPBELL-DENISE-L
11071,6500389,"CAMPBELL, DENISE",WV,HOUSE,43,ELKINS REHABILITATION + CARE,HOSPITALS & NURSING HOMES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931385-WV-CAMPBELL-DENISE-L
11072,6500389,"CAMPBELL, DENISE",WV,HOUSE,43,MARTY + ME LLC (MARY?),EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931385-WV-CAMPBELL-DENISE-L
11073,6581577,"CANTERBURY JR, DENNY",WV,HOUSE,42,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931386-WV-CANTERBURY-JR-DENNY-RAY
11074,6385502,"CAPUTO, MIKE",WV,HOUSE,50,UNITED MINE WORKERS OF AMERICA,GENERAL TRADE UNIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931387-WV-CAPUTO-MICHAEL-L
11075,7600179,"CARMICHAEL, MITCH",WV,SENATE,4,FRONTIER COMMUNICATIONS,TELECOM SERVICES & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931389-WV-CARMICHAEL-MITCH-B
11076,6700948,"COLE III, WILLIAM",WV,SENATE,6,APPALACHIAN FLYING SERVICE LLC,AIR TRANSPORT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931390-WV-COLE-III-WILLIAM-PAUL-BILL
11077,6700948,"COLE III, WILLIAM",WV,SENATE,6,BC HOLDINGS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931390-WV-COLE-III-WILLIAM-PAUL-BILL
11078,6700948,"COLE III, WILLIAM",WV,SENATE,6,CAG2 LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931390-WV-COLE-III-WILLIAM-PAUL-BILL
11079,6700948,"COLE III, WILLIAM",WV,SENATE,6,COLE AUTOMOTIVE GROUP LLC,AUTOMOTIVE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931390-WV-COLE-III-WILLIAM-PAUL-BILL
11080,6700948,"COLE III, WILLIAM",WV,SENATE,6,COLE RISK MANAGEMET REINSURANCE CO. LTD,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931390-WV-COLE-III-WILLIAM-PAUL-BILL
11081,6700948,"COLE III, WILLIAM",WV,SENATE,6,METROPOLITAN INSURANCE MANAGEMENT LLC,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931390-WV-COLE-III-WILLIAM-PAUL-BILL
11082,6700948,"COLE III, WILLIAM",WV,SENATE,6,S+S SCREW MACHINE CO LLC,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931390-WV-COLE-III-WILLIAM-PAUL-BILL
11083,6682431,"COOPER, ROY",WV,HOUSE,28,COOPER FARMS,POULTRY & EGGS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931391-WV-COOPER-ROY-G
11084,6667917,"COWLES, DARYL",WV,HOUSE,58,COWLES AND SONS CONSTRUCTION INC.,HOME BUILDERS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931393-WV-COWLES-DARYL-E
11085,6485817,"DEEM, JOHN",WV,HOUSE,10,J.F. DEEM OIL + GAS,OIL & GAS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931394-WV-DEEM-J-FRANK
11086,6581619,"DUKE, WALTER",WV,HOUSE,61,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931396-WV-DUKE-WALTER-E
11087,13008025,"ELDRIDGE, JEFF",WV,HOUSE,22,ELDRIDGE'S FLOWERS + PLANTS,AGRICULTURAL SERVICES & PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931397-WV-ELDRIDGE-JEFF
11088,13008025,"ELDRIDGE, JEFF",WV,HOUSE,22,JOSH'S STEAM CLEANING,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931397-WV-ELDRIDGE-JEFF
11089,6667925,"ELLINGTON JR, JOE",WV,HOUSE,27,DAEJ HOLDINGS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931399-WV-ELLINGTON-JR-JOE-C
11090,6667925,"ELLINGTON JR, JOE",WV,HOUSE,27,MOUNTAIN VIEW OBSTETRICS AND GYNECOLOGY PLLC,HEALTH PROFESSIONALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931399-WV-ELLINGTON-JR-JOE-C
11091,6667925,"ELLINGTON JR, JOE",WV,HOUSE,27,PRINCETON COMMUNITY HOSPITAL,HOSPITALS & NURSING HOMES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931399-WV-ELLINGTON-JR-JOE-C
11092,6701002,"ESPINOSA, PAUL",WV,HOUSE,66,FRONTIER COMMUNICATIONS,TELECOM SERVICES & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931400-WV-ESPINOSA-PAUL
11093,6701002,"ESPINOSA, PAUL",WV,HOUSE,66,PAUL ESPINOSA,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931400-WV-ESPINOSA-PAUL
11094,6581633,"EVANS, ALLEN",WV,HOUSE,54,EVANS POULTRY INC.(PILGRIMS PRIDE),POULTRY & EGGS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931402-WV-EVANS-ALLEN-V
11095,13808045,"EVANS, DAVID",WV,HOUSE,4,CITY OF CAMERON,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931403-WV-EVANS-DAVID-A
11096,13808045,"EVANS, DAVID",WV,HOUSE,4,MARSHALL CO SCHOOLS,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931403-WV-EVANS-DAVID-A
11097,13013934,"FACEMIRE, DOUGLAS",WV,SENATE,12,CHERRY RIVER DEVELOPMENT,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931404-WV-FACEMIRE-DOUGLAS-EUGENE
11098,13013934,"FACEMIRE, DOUGLAS",WV,SENATE,12,DOUBLE FS FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931404-WV-FACEMIRE-DOUGLAS-EUGENE
11099,13013934,"FACEMIRE, DOUGLAS",WV,SENATE,12,FACEMIRE FOODS INC.,FOOD PROCESSING & SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931404-WV-FACEMIRE-DOUGLAS-EUGENE
11100,13013934,"FACEMIRE, DOUGLAS",WV,SENATE,12,FACEMIRE FOODS TRUCKING,TRUCKING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931404-WV-FACEMIRE-DOUGLAS-EUGENE
11101,13013934,"FACEMIRE, DOUGLAS",WV,SENATE,12,GLENVILLE SUPERMARKET,FOOD PROCESSING & SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931404-WV-FACEMIRE-DOUGLAS-EUGENE
11102,13013934,"FACEMIRE, DOUGLAS",WV,SENATE,12,GRANTSVILLE SUPERMARKET,FOOD PROCESSING & SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931404-WV-FACEMIRE-DOUGLAS-EUGENE
11103,13013934,"FACEMIRE, DOUGLAS",WV,SENATE,12,LITTLE KANAWHA DEVELOPMENT,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931404-WV-FACEMIRE-DOUGLAS-EUGENE
11104,6700987,"FAIRCLOTH, LARRY",WV,HOUSE,60,BERKELEY MARKETING GROUP,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931406-WV-FAIRCLOTH-LARRY-W
11105,21776832,"FAST, TOM",WV,HOUSE,32,FAST ENTERPRISE CO.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931407-WV-FAST-TOM
11106,21776832,"FAST, TOM",WV,HOUSE,32,FAST LAW OFFICE LC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931407-WV-FAST-TOM
11107,13007975,"FERNS, RYAN",WV,SENATE,1,RE HEALTHPLEX INC.,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931409-WV-FERNS-RYAN-J
11108,13007975,"FERNS, RYAN",WV,SENATE,1,RYAN'S RENTALS LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931409-WV-FERNS-RYAN-J
11109,13007975,"FERNS, RYAN",WV,SENATE,1,THE RYAN FERNS HEALTHPLEX INC.,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931409-WV-FERNS-RYAN-J
11110,6486901,"FERRO, MIKE",WV,HOUSE,4,MARSHALL CO SCHOOLS,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931410-WV-FERRO-MIKE
11111,7537466,"FLEISCHAUER, BARBARA",WV,HOUSE,51,"BARBARA EVANS FLEISCHAUER, ATTORNEY",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931411-WV-FLEISCHAUER-BARBARA-EVANS
11112,6500264,"FLUHARTY, SHAWN",WV,HOUSE,3,HARRIS LAW OFFICES,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931413-WV-FLUHARTY-SHAWN-LUCAS
11113,6500264,"FLUHARTY, SHAWN",WV,HOUSE,3,SLF LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931413-WV-FLUHARTY-SHAWN-LUCAS
11114,13808054,"FOLK, MICHAEL",WV,HOUSE,63,TRI-STATE AERO INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931414-WV-FOLK-MICHAEL-MIKE
11115,13808054,"FOLK, MICHAEL",WV,HOUSE,63,UNITED AIRLINES,AIR TRANSPORT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931414-WV-FOLK-MICHAEL-MIKE
11116,21776801,"FOSTER, GEOFF",WV,HOUSE,15,FOSTER SUPPLY,BUILDING MATERIALS & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931416-WV-FOSTER-GEOFF-B
11117,6581649,"FRICH, CINDY",WV,HOUSE,51,MACY'S- BLOOMINGDALES,RETAIL SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931418-WV-FRICH-CINDY
11118,7566170,"GAUNCH, ED",WV,SENATE,8,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931421-WV-GAUNCH-ED
11119,6697183,"GEARHEART, MARTY",WV,HOUSE,27,GEARHEART ENTERPRISES LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931422-WV-GEARHEART-MARTY
11120,13008101,"GUTHRIE, NANCY",WV,HOUSE,36,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931423-WV-GUTHRIE-NANCY-LEE
11121,6486922,"HALL, DANIEL",WV,SENATE,9,FRONTIER COMMUNICATIONS,TELECOM SERVICES & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931424-WV-HALL-DANIEL-J
11122,6486922,"HALL, DANIEL",WV,SENATE,9,NATIONWIDE INSURANCE,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931424-WV-HALL-DANIEL-J
11123,6581679,"HALL, MIKE",WV,SENATE,4,CETERA FINANCIAL SERVICES,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931426-WV-HALL-MIKE
11124,6581679,"HALL, MIKE",WV,SENATE,4,HALASON DEVELOPMENT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931426-WV-HALL-MIKE
11125,6581679,"HALL, MIKE",WV,SENATE,4,REAL CORP. INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931426-WV-HALL-MIKE
11126,6581685,"HAMILTON, BILL",WV,HOUSE,45,BILL AND SUE HAMILTON FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931427-WV-HAMILTON-BILL
11127,6581685,"HAMILTON, BILL",WV,HOUSE,45,BILL AND SUE HAMILTON RENTALS,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931427-WV-HAMILTON-BILL
11128,6667933,"HAMRICK, DANNY",WV,HOUSE,48,FREEDOM GROUP 365,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931429-WV-HAMRICK-DANNY
11129,6667933,"HAMRICK, DANNY",WV,HOUSE,48,FREEDOM INSURANCE GROUP,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931429-WV-HAMRICK-DANNY
11130,6667933,"HAMRICK, DANNY",WV,HOUSE,48,HINZMAN & ASSOCIATES,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931429-WV-HAMRICK-DANNY
11131,21776835,"HANSHAW, ROGER",WV,HOUSE,33,BOWLES RICE LLP,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931430-WV-HANSHAW-ROGER
11132,21776835,"HANSHAW, ROGER",WV,HOUSE,33,CLAY LUMBER LLC,BUILDING MATERIALS & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931430-WV-HANSHAW-ROGER
11133,21776835,"HANSHAW, ROGER",WV,HOUSE,33,THE TISKELWAH GROUP LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931430-WV-HANSHAW-ROGER
11134,6385708,"HARTMAN, WILLIAM",WV,HOUSE,43,DAVIS TRUST INC.,BANKS & LENDING INSTITUTIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931431-WV-HARTMAN-WILLIAM-G
11135,6385708,"HARTMAN, WILLIAM",WV,HOUSE,43,WGH PROPERTIES,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931431-WV-HARTMAN-WILLIAM-G
11136,7509967,"HICKS, KENNETH PAUL",WV,HOUSE,19,KENNETH P. HICKS LC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931432-WV-HICKS-KENNETH-PAUL
11137,6700984,"HILL, JORDAN",WV,HOUSE,41,GENESIS HEALTHCARE,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931433-WV-HILL-JORDAN-C
11138,6700984,"HILL, JORDAN",WV,HOUSE,41,SUMMERSVILLE REGIONAL MEDICAL CENTER,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931433-WV-HILL-JORDAN-C
11139,13808026,"HORNBUCKLE, SEAN",WV,HOUSE,16,EDWARD JONES,SECURITIES & INVESTMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931435-WV-HORNBUCKLE-SEAN
11140,13808026,"HORNBUCKLE, SEAN",WV,HOUSE,16,MASS MUTUAL,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931435-WV-HORNBUCKLE-SEAN
11141,6682532,"HOUSEHOLDER, ERIC",WV,HOUSE,64,AIR-ROW SHEET METAL CO. INC.,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931438-WV-HOUSEHOLDER-ERIC-LEE
11142,6674455,"HOWELL, GARY",WV,HOUSE,56,HOWELL HOLDING CO LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931439-WV-HOWELL-GARY
11143,21776795,"IHLE, MICHAEL",WV,HOUSE,13,CITY OF RAVENSWOOD,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931440-WV-IHLE-MICHAEL-MIKE
11144,13007985,"IRELAND, LYNWOOD",WV,HOUSE,7,FAMILY FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931441-WV-IRELAND-LYNWOOD-WOODY
11145,13007985,"IRELAND, LYNWOOD",WV,HOUSE,7,IRELAND AUCTIONS,MISCELLANEOUS FINANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931441-WV-IRELAND-LYNWOOD-WOODY
11146,13007985,"IRELAND, LYNWOOD",WV,HOUSE,7,STEWART BUILDING LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931441-WV-IRELAND-LYNWOOD-WOODY
11147,448209,"KARNES, ROBERT",WV,SENATE,11,DARK HORSE LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931443-WV-KARNES-ROBERT-L
11148,448209,"KARNES, ROBERT",WV,SENATE,11,FSIS,COMPUTER EQUIPMENT & SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931443-WV-KARNES-ROBERT-L
11149,21776789,"KELLY, JOHN",WV,HOUSE,10,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931444-WV-KELLY-JOHN-R
11150,21776834,"KESSINGER, KAYLA",WV,HOUSE,32,GL SERVICES,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931446-WV-KESSINGER-KAYLA
11151,21776834,"KESSINGER, KAYLA",WV,HOUSE,32,WHITTINGTON FENCE CO.,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931446-WV-KESSINGER-KAYLA
11152,6447959,"KESSLER, JEFFREY",WV,SENATE,2,BERRY KESSLER CRUTCHFIELD TAYLOR + GORDON,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931447-WV-KESSLER-JEFFREY-V
11153,6447959,"KESSLER, JEFFREY",WV,SENATE,2,CHEVRON,OIL & GAS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931447-WV-KESSLER-JEFFREY-V
11154,6447959,"KESSLER, JEFFREY",WV,SENATE,2,REGIONAL ECONOMIC DEVELOPMENT CORP.,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931447-WV-KESSLER-JEFFREY-V
11155,6447959,"KESSLER, JEFFREY",WV,SENATE,2,REYNOLDS MEMORIAL HOSPITAL,HOSPITALS & NURSING HOMES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931447-WV-KESSLER-JEFFREY-V
11156,6447959,"KESSLER, JEFFREY",WV,SENATE,2,WESTWAY ENTERPRISES INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931447-WV-KESSLER-JEFFREY-V
11157,6514626,"KIRKENDOLL, ART",WV,SENATE,7,K&K CONSULTING,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931448-WV-KIRKENDOLL-ART
11158,21776885,"KURCABA, BRIAN C.",WV,HOUSE,51,EDWARD JONES,SECURITIES & INVESTMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931450-WV-KURCABA-BRIAN-C
11159,6447966,"LAIRD IV, WILLIAM",WV,SENATE,10,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931451-WV-LAIRD-IV-WILLIAM-R
11160,13008119,"LANE, PATRICK",WV,HOUSE,38,BRICKHOUSE CARDIO CLUB,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931452-WV-LANE-PATRICK
11161,13008119,"LANE, PATRICK",WV,HOUSE,38,LANE INVESTMENTS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931452-WV-LANE-PATRICK
11162,13008119,"LANE, PATRICK",WV,HOUSE,38,THE LANE LAW FIRM,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931452-WV-LANE-PATRICK
11163,15749249,"LEONHARDT, KENT",WV,SENATE,2,HORNET FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3931454-WV-LEONHARDT-KENT
